,text,label
8865,I placed order 1pm two sandwiches It arrived 3pm The sub okay,0
8866,First found sub shop Grubhub wa pleasantly surprised size subs great quality bread amazing price They also make great wrap lightning fast delivery ... even hiked floor get My gripe place quality meats specifically procuitto found borderline inedible Long story short area hungry place,0
8867,I finally made place heard people talk park The sub huge tasty I hard time finishing large sub I glad sub shop opened neighborhood menu ha whole variety option choose superhero sub I definitely go back place soon p.s I tried boom boom sauce sub wa delicious,0
8868,Just started going place last week already returned times I 'm usually go footlong place place ha beat quality price The large regular bread absolutely delicious especially lightly toast And BOOM BOOM sauce amazing get extra I n't tried delivery service yet owner said 'd able delivery anywhere Jersey City,0
8869,one word 's super hero thank recommending deli sub I go twice week veggie sub I highly advise everyone try boom boom sauce,0
8870,I ordered large sub ... wow Been since I sub satisfying actually larger side You know ones Where longer fore arm thicker still I loved Going new sandwich place If online ordering 'd dream place,0
8871,I LOVE super hero Jersey City wa definitely lacking good sub place I 'm glad I gem go sandwich needs They usually special going too- plus Got free yummy potato salad purchase sub Sunday They everything- subs wraps paninis salads .. could I ask And price great considering size super hero large sub ... 's always meal 's HUGE ... like larger small baby I 'd say They 've always friendly patient I stand decide I 'll devouring Definitely putting loyalty card use,0
8872,If I score star I Unfortunately system n't allow Let try make brief First I could n't even locate restaurant/cafe wa tiny sign outside wa dark winter early evening I thought wa part boutique next store So I finally found walking block sat ordered bowl chicken soba tofu appetizer I forgot exact name I tried forget horrible experience Later waitress delivered small plate The plate wa size palm I exaggerating There 8/9 nail size mini bean curd wa like tofu texture condensed thin shredded daikon shiso leaves small particle beans Initially I thought wa topping tofu appetizer When noodle arrived I asked waitress wa tofu appetizer She pointed tiny palm-sized plate said wa I picked plate surprise asked `` Are charging '' She said yes I said I wa stunned angry I knew n't lot money But tiny little thing wa way line I felt I wa scammed ripped So I finished meal rush I wanted get The noodle wa good either The soup wa watery flavor It wa total nightmare I many restaurant cafe stands would worst experience I positively definitely absolutely going back,0
8873,Tried hard like place given many positive reviews My wife I took young son landing city Toronto hoping quick nice meal First major issue noodle took half hour come AFTER appetizer spicy cucumber fried chicken finished We greeted half mumbled apology Second mistake wa waitress made mistake order gave warm soba without pork Rather offer take bowl away add pork offered add pork side dish This took minutes time noodle cold month old wa screaming Overpriced underwhelming Better place go ... Ignore hype especially 're used better service,0
8874,Came two friend Sunday around 12:30pm wa thirty min opening The restaurant wa empty seated right away bar area Although wa cool able watch chef prepare food politely asked switch table instead wa uncomfortable difficult u catch However waitress refused let u switch even though plenty empty tables Within thirty minute seated place wa filled We definitely came right time Me friend ordered dip pork kimchi soba friend ordered dip miru miru soba something like -- I n't remember exact name The dip wa delicious It n't spicy pork wa tasty However portion small I suggest spend extra dollar large soba else probably would n't full At end give hot water pour dip wooden spoon drink soup Would I come back Maybe I 'll probably get curry next time However good place groups We felt rushed knew already cleared table asked want check,0
8875,I 'm regular place I really love Japanese soba absolutely amazing My favorite dish dip noodle duck serve bowl broth top small fire keep warm I n't enough word describe good appetizer I love mocha chicken ball good star service bit slow sometime highly recommended try,0
8876,These place amazing The food authentic atmosphere traditional Soba world full joy eating,0
8877,I love Cocoron 's soba Soba must al dente cold hot stick basic principle I like Oroshi soba best This restaurant little spacious eating friends place The problem 's cash,0
8878,Nice place ... wing drink pretty good .... staff wa attentive ... girl good time ...... OR boo ..... real chill ATMOSPHERE,0
8879,The Hottest spot Tuesday .... Drinks Specials night long good music although bar get little crowded time bartender work hard try served everybody But drunk Patience limited,0
8880,I purchased one tray lasagna half meat half cheese It wa absolutely delicious amazing BEST anyone ever tasted GREAT JOB My guest Boston Connecticut Buffalo RAVED RAVED RAVED ........ wished someone area could make great home cooked lasagna like The price wa unbelievably reasonable staff friendly awesome Thank hard work great cooking LOVED LOVED LOVED IT Great job,0
